statefip,manual,limbs,strength,body,language,oral,written,cognitive,perception,visual,hearing,vocal,year,name,total,imputed_mex,imputed_otherlat,imputed_total_lat,border_distance,border_dummy,foreign_empl,native_empl,foreign_howo,native_howo,manual_f,manual_n,limbs_f,limbs_n,strength_f,strength_n,body_f,body_n,language_f,language_n,oral_f,oral_n,written_f,written_n,cognitive_f,cognitive_n,perception_f,perception_n,visual_f,visual_n,hearing_f,hearing_n,vocal_f,vocal_n
46,0.7706189751625061,0.7519392967224121,0.8004125952720642,0.7800761461257935,0.2330591082572937,0.23516744375228882,0.23095077276229858,0.3627680242061615,0.5282055735588074,0.6607406139373779,0.624370813369751,0.21964582800865173,1990,South Dakota,256008,0,451.647418040355,451.647418040355,1536.2719174698157,0,1767,154951,3358820,292594040,2214201.3524475098,191358178.92853737,2166740.1952819824,186206284.01513672,2247861.1282958984,199179470.79787445,2290779.4320983887,194461304.4037609,1269685.0788879395,105934095.33794355,1390805.3711853027,108039682.9446702,1148564.7936096191,103828508.51770616,1473813.0673217773,124506704.5086298,1745107.6310424805,150770662.18571758,1944725.470626831,172527366.59308147,1891177.4450683594,161295236.24128914,1425210.100616455,106122781.30256999
47,0.7626048922538757,0.7640250325202942,0.7612763047218323,0.7607151865959167,0.2472984790802002,0.2365507036447525,0.2580462396144867,0.3663475811481476,0.5500490069389343,0.6890795230865479,0.6622799634933472,0.23690535128116608,1990,Tennessee,1928700,766.3399716457774,3492.0745260235144,4258.414497669291,1512.1074827158952,0,11244,1240116,18528507,2196451284,11611178.839767456,1428423559.5845375,11489184.364257812,1432436119.6734505,11708231.44857788,1419661995.4986706,11794848.837249756,1429344083.9119415,6827043.731235504,805803755.4123046,7108003.222885132,796779512.1470536,6546084.303173065,814828007.6321571,7497103.072883606,916753675.5464315,9085464.979537964,1168010995.1512504,10434384.2865448,1351764747.2585344,9857789.144104004,1290494912.655923,7364988.898284912,821737271.3232102
48,0.7337634563446045,0.7253016233444214,0.7427026033401489,0.7437440752983093,0.292651504278183,0.2897486984729767,0.2955543100833893,0.39221426844596863,0.552690327167511,0.6763949394226074,0.6532025933265686,0.2881700098514557,1990,Texas,6696060,593406.3275444033,27462.02165603192,620868.3492004352,358.6578374406446,1,545842,3041471,920756137,5326853856,649149777.2022667,3296170514.8156157,638848128.6883965,3253100760.888173,659801921.6458206,3328635026.460791,661588708.2679901,3363264217.3702483,247993701.38787603,2200867951.4828367,255438553.87010813,2220813827.8624225,240548850.56370103,2180922091.4494314,309857903.88664055,2350116311.034304,445621480.9122715,2834695378.5613265,559518912.2257633,3198679823.387704,528249153.99698544,3069412647.878695,266137291.86140758,2274653669.267658
49,0.742285430431366,0.7353923320770264,0.7497654557228088,0.7501682639122009,0.2685873806476593,0.26319634914398193,0.27397841215133667,0.3747371733188629,0.5448024868965149,0.6759240627288818,0.6513411998748779,0.2615799307823181,1990,Utah,648890,5400.767166026923,1890.8938470824726,7291.661013109396,918.7466902748863,0,13576,258321,23761401,436367602,16234820.669872284,269242457.89607143,16427124.062667847,266651047.12540436,16017750.828769684,270932796.58907413,16025399.097640991,273608056.623189,6812258.25966835,176000430.6377399,6685480.401195526,177042111.84093714,6939036.151721954,174958750.62290144,8205332.651002884,189908176.22001743,11499517.351531982,229652058.18053532,14225276.212701797,259531783.31049633,13376520.984357834,248148063.47309208,6969979.668287277,181609806.7717681
50,0.7575259208679199,0.7462895512580872,0.7729060053825378,0.7663916349411011,0.25909364223480225,0.2527652680873871,0.2654220461845398,0.37805965542793274,0.5438397526741028,0.6842266917228699,0.6543489694595337,0.24975717067718506,1990,Vermont,233480,0,638.9125870722014,638.9125870722014,2951.9030408862322,0,2981,132216,5743700,242988114,3758098.6431236267,155607846.62908316,3676811.9338493347,153221301.28215075,3872059.536804199,158441995.33031225,3818864.280101776,158031522.5831604,2156019.655017853,94696204.75687599,2260575.4213962555,94588763.29858828,2051463.893951416,94803647.34813309,2588779.7913455963,107352926.81616211,3041474.881061554,129304525.85029984,3408990.977077484,148884250.73697662,3289380.498538971,141434628.88764858,2287155.3311653137,96407664.31824398
51,0.7443650364875793,0.7399035096168518,0.7487733960151672,0.7500082850456238,0.28057610988616943,0.2733413875102997,0.2878108322620392,0.39006298780441284,0.5565659403800964,0.6863584518432617,0.65986567735672,0.26986461877822876,1990,Virginia,2771535,402.8016134394651,14832.283535589875,15235.08514902934,2280.7086203871627,0,75441,1282524,132641340,2288789415,84123592.13439941,1452308463.808755,81768711.13632965,1442774824.5543938,86364775.38876343,1456391272.9118953,87209312.68115234,1471039028.6680813,47936586.335762024,906018566.983187,51744650.94240379,904411953.6771863,44128522.08680153,907625188.6070306,53366868.21951294,999471452.9092336,66416700.09887695,1228889118.1679945,74986778.21162415,1403402095.211288,71628122.9446106,1341154413.8053973,53731686.76248741,923240696.768887
53,0.7487823963165283,0.7402259111404419,0.7582415342330933,0.7583497166633606,0.2655607759952545,0.2628069221973419,0.2683146595954895,0.37535688281059265,0.5455846786499023,0.6802786588668823,0.6540476083755493,0.26158636808395386,1990,Washington,2058900,17679.22044417192,6244.522337368858,23923.742781540775,1701.8701729105774,0,78495,813318,127695066,1354368966,86390482.20355129,848837347.3730536,84903654.807374,838927057.9863863,87899016.84514236,856602727.3377371,88221882.6229248,863906333.1687078,39385029.591667175,540317960.8182186,40201317.829339504,545012756.5856876,38568741.44869518,535623171.0085783,47480194.13499832,592717153.8185401,61045955.129938126,718668169.3176117,75472567.98822975,818460599.1601038,71063080.75848389,781109992.8366947,41227651.09513712,558322122.9982911
54,0.7706218361854553,0.761745035648346,0.7806463837623596,0.7802831530570984,0.24399325251579285,0.24448630213737488,0.24350020289421082,0.35246390104293823,0.5448498725891113,0.6892779469490051,0.6704534888267517,0.245721697807312,1990,West Virginia,450090,0,1092.378382525334,1092.378382525334,2098.5067501203916,0,2336,418289,3703049,703263756,2356295.974205017,463412932.0576148,2288341.6069717407,458139183.55791044,2428151.0335998535,467997653.4505782,2436362.9436187744,470866395.75990343,1359802.2045059204,259012879.6843307,1403420.3160324097,262832006.16123068,1316184.0946121216,255193755.99273276,1486766.9584770203,290453984.6702919,1911094.8438568115,375362856.44353914,2145761.8633880615,437493974.2055392,2052337.676864624,423383373.7213955,1454758.8790931702,270271030.1760763
55,0.770945131778717,0.7664673328399658,0.7818964719772339,0.7684506177902222,0.23138189315795898,0.22026550769805908,0.2424982786178589,0.3512565791606903,0.5363367795944214,0.678554892539978,0.64566969871521,0.21362003684043884,1990,Wisconsin,2058480,3411.60547857408,6473.692468308987,9885.297946883067,1910.71663610303,0,23028,1182208,39969353,2158913238,26557541.02231598,1397746286.6653442,26516196.413589478,1390501407.0338879,26678494.01846695,1414024255.0358534,26509710.464515686,1395511012.3761625,13000065.521739006,792990887.1172267,12974328.838522434,781310124.7665464,13025802.348751545,804671659.167769,15440569.965416431,898211400.4667569,20207613.504959106,1127630667.3797448,23608587.544010162,1301633182.2843008,22182753.703525543,1226846926.1752794,13437568.124857306,789390264.6906351
56,0.7671716809272766,0.7530218362808228,0.7842392325401306,0.7812120318412781,0.24642851948738098,0.2486509382724762,0.24420608580112457,0.3582882285118103,0.5389374494552612,0.682981550693512,0.6600406169891357,0.2432876080274582,1990,Wyoming,180684,779.4275085447129,0,779.4275085447129,1243.1222671201765,0,2467,94142,4403449,166264923,3130000.4706115723,107898750.94186783,3028928.3684387207,105762699.70344734,3239403.3868408203,110158914.00315094,3245927.0008850098,110413675.07224083,1223524.5420074463,62759025.98560524,1226693.0628356934,64023197.11227107,1220356.0216503143,61494855.38839173,1495985.5504074097,70166543.75822401,2116984.141845703,87617318.23431969,2751259.6730651855,101712281.19252014,2666506.8675842285,97650491.23746872,1211603.276210785,64704088.3355875
1,0.7733315229415894,0.7662237286567688,0.780328631401062,0.7823546528816223,0.2449599951505661,0.2385467141866684,0.251373291015625,0.3639300763607025,0.5505990386009216,0.6858841776847839,0.6598713397979736,0.23102840781211853,2000,Alabama,1858651.46,861.8299408363062,7110.040491971799,7971.870432808106,1314.8255530543,0,23551,934142,42724480,1699373272,30134095.890167236,1128145932.5007534,29725065.40499115,1119106039.2636442,30662694.83856964,1135461892.4886608,30495922.699005127,1141600688.363555,11738416.69050026,612823484.2882786,12145063.371370316,616423770.1735623,11331770.141156673,609223204.378162,14904345.574026108,706331138.8733621,20997175.24925995,910082983.8961902,25847656.13822174,1046458584.7791405,24358289.602336884,1007626671.7856283,12613007.099619865,618134547.2525547
2,0.7415598630905151,0.7212311625480652,0.7619199156761169,0.7669313549995422,0.2761698365211487,0.28390246629714966,0.2684372365474701,0.37674516439437866,0.5408702492713928,0.6736541986465454,0.6435062289237976,0.27835649251937866,2000,Alaska,250770.45,0,1614.7079493726449,1614.7079493726449,3931.1746148093944,0,10906,109655,18298286,175639055,11990717.520179749,109832046.52305317,11574707.992141724,106746372.40634823,12354575.843223572,112713771.8894062,12575918.296905518,113944072.1799593,6385381.190976143,70414989.98370147,6907159.657536507,73306284.94381475,5863602.786854744,67523695.30871809,7232440.65819931,76921928.24607396,9093040.747436523,92867826.9743805,10451820.107711792,105774683.34357452,9967631.01637268,100996901.69301414,7111977.455287218,73773437.49917752
4,0.7284231781959534,0.7126953601837158,0.7445250153541565,0.7476154565811157,0.2974177300930023,0.30365580320358276,0.29117968678474426,0.3905009329319,0.5478156208992004,0.6667397618293762,0.6389256715774536,0.29595232009887695,2000,Arizona,1929584.7,167809.43118978184,2995.338722212932,170804.76991199478,214.17242358781164,1,236453,697172,414885892,1231040268,292097240.6200609,747438137.1895151,284156684.7540369,730833599.6885548,300365585.065464,763026793.5391817,301613191.3901396,769463640.8954206,112782434.29956603,522713619.338058,119647570.37542176,543334327.1518857,105917299.00125563,502092916.15956616,139321022.82206345,553027506.358758,199359448.5252905,653615931.4267902,249503511.93143368,724329101.159678,234111998.46871853,693155989.8043594,121025051.61974573,545508166.6923904
5,0.7771093249320984,0.7669048309326172,0.7907207608222961,0.785606324672699,0.24259798228740692,0.23459947109222412,0.2505965232849121,0.35966888070106506,0.5480995178222656,0.6897146105766296,0.6583266854286194,0.2232103794813156,2000,Arkansas,1004213.43,0,1796.3866305976653,1796.3866305976653,992.6354977408135,0,28542,614904,52625995,1130878505,39131223.237068176,748965327.0768948,39135172.05392456,740335948.1156111,39584945.79677582,760326701.4616804,38554198.43198395,756337040.7618151,13421960.257472992,413031315.18551594,12448262.494458199,413538529.73875487,14395658.08516121,412524105.7353487,19601372.279785156,471964714.83388746,27314129.45767975,604002982.9966478,34023813.01384735,698208197.0633059,32049189.586475372,665491575.4489288,12146073.31855297,409866347.7292629
6,0.7249688506126404,0.710343599319458,0.7402155995368958,0.7424735426902771,0.3016711473464966,0.302232563495636,0.30110976099967957,0.3937346339225769,0.5505269169807434,0.6683226227760315,0.6383812427520752,0.29369741678237915,2000,California,13555436,1599823.9786214724,369219.3455889759,1969043.3242104482,396.2904787883216,1,2938832,3196504,5052777376,5406317241,3485974530.1325116,3260542707.7679715,3437542169.9599233,3192943969.515258,3534200075.4915833,3325103300.085668,3546773410.9827538,3348838731.464161,1467391718.857872,2320244833.8576665,1496239629.4457912,2379701726.648781,1438543824.4419665,2260787963.410178,1796896209.2145529,2442147844.401359,2484777665.5689707,2882663546.9752026,3049493862.6122594,3187170057.8138256,2888410528.917177,3040423565.044181,1524444632.8062906,2386136089.197706
8,0.7364841103553772,0.7214447855949402,0.7526708245277405,0.7538489699363708,0.2861519455909729,0.288534939289093,0.2837689518928528,0.38774433732032776,0.5492586493492126,0.672126293182373,0.6401496529579163,0.2809700071811676,2000,Colorado,1947891.4000000001,37655.87962377769,7453.358404069598,45109.23802784729,899.454272594243,0,127844,637468,224341881,1147386630,158427394.19171906,703829366.3025179,154469786.43430328,689720409.1828861,162934393.7871914,717930629.0320473,162687661.42404175,721475163.7215204,59802274.008095264,478391068.4067147,63643382.8851465,492564068.9136982,55961165.49737477,464218072.1844115,74584892.73953724,516083696.4847679,108151853.19052982,612532391.5801888,133887527.78683472,681539210.6367092,125576585.72843361,647445457.0623026,64846058.080919474,494060462.5150164
9,0.7410724759101868,0.7299632430076599,0.7533856630325317,0.7534540891647339,0.28278815746307373,0.2819910943508148,0.28358522057533264,0.385087788105011,0.5479280948638916,0.6697891354560852,0.645977795124054,0.27620258927345276,2000,Connecticut,1453717.1,0,57632.88027258033,57632.88027258033,2838.1796239047835,0,105183,538839,194405903,974621263,129437915.92019176,602581189.5321178,127798063.83573723,594606890.8180199,131163042.23154831,610660315.9799118,131381134.71135521,612418015.6094818,63335828.58877206,403900530.1805792,64729382.28060496,411348929.36233044,61942275.74740529,396452135.4846678,73950573.42982292,436291050.07795334,97577026.82024193,520026919.5677986,114820284.34575558,578530828.3681583,110371532.35918808,557480898.2085266,65990097.2345444,413750749.94084644
10,0.7420699000358582,0.7289802432060242,0.7560240626335144,0.7573511600494385,0.28130030632019043,0.27825355529785156,0.2843470871448517,0.38483288884162903,0.5495129823684692,0.6746482253074646,0.6401367783546448,0.27043357491493225,2000,Delaware,347586.23,0,2270.2868029552324,2270.2868029552324,2544.299555736632,0,10798,155470,19798669,283610587,13702527.477844238,176795295.55228043,13505344.531463623,173734427.6171341,13985059.065216064,179827496.4026146,13842319.791900635,180657210.52599716,6095071.332035065,115635759.64299679,6383451.830640793,117252375.92152357,5806690.844087601,114019144.72806168,7607049.687135696,125637283.5892973,9942318.929718018,151547962.1627655,11610333.60823059,170118939.56204224,11094929.153656006,161142412.3703022,6498157.185528278,117573644.62528896
11,0.6894020438194275,0.6720010042190552,0.706000030040741,0.7121571898460388,0.3313676416873932,0.3357391357421875,0.32699617743492126,0.39845430850982666,0.5409988164901733,0.6440297961235046,0.608612596988678,0.32575371861457825,2000,District of Columbia,234894.1,4304.562178789924,43286.853615379136,47591.41579416906,2409.2149905793203,0,22120,70655,38817307,115611940,25670514.937026978,66695137.1193161,23920250.864997864,64434129.69438553,27381996.986335754,68781398.71227264,27906821.839149475,69739827.80843735,11572969.014123917,50891340.77880764,13152681.873968124,52705853.53189278,9993256.29187107,49076828.17230725,12995996.071717262,49697712.52303934,17623529.78043747,59247664.07279968,21590720.254493713,65197661.025333405,20562395.239105225,61997806.195056915,13685551.677242279,53181340.306877136
12,0.7348619699478149,0.7176526784896851,0.7523820996284485,0.7559852004051208,0.28917834162712097,0.29634419083595276,0.28201252222061157,0.38492724299430847,0.5445311069488525,0.6670413613319397,0.6357998847961426,0.28825199604034424,2000,Florida,6211652,6822.823589784685,377429.2059457755,384252.02953556017,1575.5499708171938,0,771672,2389746,1399013024,4376457466,921095841.8727322,2696144894.879303,891033934.8217173,2630795310.217017,951719680.1058712,2758311083.2393646,957970792.5155201,2781811050.804535,484990552.690446,1814879800.7883258,510694161.0630884,1887513820.076344,459286948.34660876,1742245793.6804314,545243205.2316809,1935655243.5253549,703960765.0196457,2312279507.84605,833282820.8705149,2585544402.266383,789885385.8520622,2461638476.3919935,515951403.4621016,1891707657.0777218
13,0.753687858581543,0.745082437992096,0.7624750137329102,0.7642174959182739,0.2720508575439453,0.2678632140159607,0.27623850107192993,0.3828217387199402,0.5550389885902405,0.681328535079956,0.6539607048034668,0.2585807144641876,2000,Georgia,3462026,911.7452294045322,6549.841822666459,7461.587052070991,1560.611675576283,0,201253,1624716,367051567,2975639088,262253439.5383072,1908697237.1452954,257984161.65281296,1887483923.8991957,267497439.39984512,1927701997.259894,266371631.2362442,1937974529.1305296,99757053.68992722,1158586520.787448,102279613.81239295,1173795012.2025955,97234494.42881441,1143378041.22879,127080657.80537224,1290160917.7288227,181240323.79934502,1600415596.5045686,225028810.84039116,1809392758.140222,211105990.30815506,1738595787.6300669,103749995.51401389,1174804977.4503958
15,0.7459560632705688,0.7228938341140747,0.7699225544929504,0.7736535668373108,0.2681424915790558,0.2827490568161011,0.2535359561443329,0.3628019392490387,0.534173846244812,0.662750244140625,0.636328935623169,0.27266013622283936,2000,Hawaii,496734,0,2310.115997025903,2310.115997025903,4177.213646295807,0,58251,146456,103100270,246579093,67519744.90390968,150677342.19483137,64343859.572156906,145535758.29419756,70827450.22825623,155722660.68816662,71324823.32275581,157224650.19575405,30755875.53783703,101173693.69128036,34642776.09953022,107517454.60216904,26868974.706591606,94829932.90968227,35896910.47180557,106342032.32869339,47424318.486377716,127679263.94978046,56218310.98001671,142501898.25234222,53531802.390636444,136387142.5086441,35278121.642357826,107233076.09943128
16,0.7628389596939087,0.7457980513572693,0.7830432653427124,0.7801856994628906,0.2573385536670685,0.2598324418067932,0.25484469532966614,0.3665858209133148,0.5445477366447449,0.6804165840148926,0.6506763100624084,0.24960875511169434,2000,Idaho,527541.87,2494.0388036221807,0,2494.0388036221807,1314.9204404281286,0,25579,231321,45589500,401759758,34333879.467178345,257901437.1999855,33445949.396835327,252268772.96565056,35503693.98223877,264370893.50836563,35091437.81600189,263896273.7144432,9949152.114100456,155678214.8257395,9627227.550367355,160586320.62749624,10271076.692994118,150770110.62173653,14318081.747970581,172941219.97175765,21033636.777763367,213303368.64399529,28794099.358955383,242793903.2760296,27069394.719285965,231583368.47114372,9345409.857711792,159768199.25860238
17,0.7501066327095032,0.7380970120429993,0.7643834948539734,0.7622846961021423,0.26769766211509705,0.2640669345855713,0.2713283896446228,0.3684089779853821,0.5467609167098999,0.6735445261001587,0.6433500647544861,0.2573964595794678,2000,Illinois,5520780.1,215244.9747560198,66625.83616092477,281870.8109169446,1733.2722598764772,0,525459,1850518,980586594,3271494296,676698497.5314779,2054626422.3515978,672235376.7798347,2023591120.1818485,684257045.576828,2089608494.81639,678408095.1941557,2088487040.625206,281018091.50938773,1300622876.7799315,280899382.3601923,1318721074.9250193,281136803.87596726,1282524693.3551664,346141354.4117212,1403291496.897,484832467.19439316,1738359967.4681377,582826001.8378544,1951372530.976141,552702364.3989296,1861250113.6643744,286058616.39558315,1325313638.1701531
18,0.7719959020614624,0.7644336223602295,0.7826002836227417,0.7776462435722351,0.2341420203447342,0.22608721256256104,0.24219685792922974,0.34681421518325806,0.5412490367889404,0.6801657676696777,0.6505196690559387,0.21815980970859528,2000,Indiana,2685783,34654.50810408422,14831.217131231526,49485.725235315746,1780.3159021813144,0,60808,1439610,109182685,2654878500,76962529.65781403,1730067540.2363322,76888303.63385773,1718192867.119765,77574437.78632355,1747168400.883079,76383207.46138,1738378105.603321,29603486.20802498,966748032.6834786,28976386.89494157,968163722.9668665,30230585.965084076,965332353.7920558,37410060.839855194,1088291230.5364094,53952347.66213989,1402081653.2765431,65972233.19551849,1607377961.2212155,61791073.32842255,1534250250.0730302,29530120.994811058,968032659.3175398
19,0.7744795680046082,0.7596086263656616,0.794460117816925,0.7866814136505127,0.23102734982967377,0.22533544898033142,0.2367192804813385,0.34564703702926636,0.534387469291687,0.6759657263755798,0.6421235203742981,0.2165236473083496,2000,Iowa,1338175.46,4130.311647942729,1966.1865983659388,6096.498246308668,1568.6696843499508,0,28524,607933,50682950,1131776745,36733780.758872986,735606889.0754604,36473836.47198486,723052270.6256495,37505284.18287659,752716569.7044735,36419261.755104065,745606321.7406511,11650958.347877502,415479448.2678244,11566003.803050995,418028005.82650685,11735912.843414307,412930896.26236826,16398036.27571106,468781723.41538286,23835799.11013031,592155173.5021801,30370108.514411926,680010978.3785305,28450097.004631042,643333467.3160992,11826757.189329147,415873441.93785566
20,0.767000675201416,0.7543025016784668,0.7822908163070679,0.7796334028244019,0.24458467960357666,0.24072855710983276,0.24844081699848175,0.35958173871040344,0.5432583093643188,0.6769393682479858,0.6466674208641052,0.23420608043670654,2000,Kansas,1182685.97,23566.899246764093,5001.580678649721,28568.479925413812,1091.0467641594062,0,51212,462479,93614871,845830282,67552584.87289429,546500272.5194397,66817621.47212219,538293311.0235481,68907610.82666016,556017299.4282761,67696208.968544,555121381.3542862,22398709.310673714,317378788.0488942,22357893.681163788,321512875.5005057,22439525.002477646,313244704.4789094,29890484.450317383,358139622.6131964,44332627.8270607,448676239.1893339,56192853.34363556,509301620.73415565,52737606.31109238,485426976.83472633,22838937.508649826,322602809.78102624
21,0.7763611674308777,0.7669644951820374,0.7876692414283752,0.7857176065444946,0.2306404709815979,0.2245914191007614,0.23668955266475677,0.34810516238212585,0.5428344011306763,0.6851729154586792,0.656203031539917,0.21772632002830505,2000,Kentucky,1697064.22,0,888.2063107797256,888.2063107797256,1706.184447794363,0,20473,940802,36746404,1703992646,25572485.504867554,1127907221.824687,25246153.491134644,1116893866.8218822,26132179.33456421,1140529934.9406643,25688697.746139526,1139662194.4645739,10835257.95152378,603638466.8848292,11216393.749795914,607574181.7779386,10454122.25209713,599702758.5700263,13459217.12102604,695438471.0355073,18286921.956035614,903566789.7725229,21789711.599716187,1045808163.948492,20784868.073375702,999815428.6521254,11433842.316227436,608720034.6813487
22,0.7537915706634521,0.7406747937202454,0.766697347164154,0.7704514265060425,0.27424663305282593,0.27849632501602173,0.2699970006942749,0.37857380509376526,0.5522893667221069,0.680338442325592,0.6584339737892151,0.2698719799518585,2000,Louisiana,1682290.05,6596.004925396055,60434.194211549526,67030.19913694558,810.54405424545,0,31622,945844,59376770,1709235155,39442169.441978455,1104527033.7358055,38697305.10020447,1084737492.4317112,40154397.01737976,1122444007.2318096,40414044.62604523,1131604642.5741482,19995803.262893677,662325170.1576701,21391721.36820984,684264937.8137919,18599885.227693558,640385407.1581159,23500615.329444885,731753700.4745201,30145028.92628479,917446759.76371,35112200.82244873,1044263888.1403446,33834150.50488281,1013169537.4919252,21910537.11420393,685085640.5466974
23,0.7710738182067871,0.7564916014671326,0.7882720232009888,0.7860314846038818,0.23936215043067932,0.23792193830013275,0.24080237746238708,0.35332775115966797,0.5387539267539978,0.6825287938117981,0.650959312915802,0.23301686346530914,2000,Maine,555656.16,0,3284.4846751689083,3284.4846751689083,3189.081428836055,0,7862,282289,14137157,508798393,9116631.885894775,329820163.56375504,8933963.308494568,324362601.28269386,9343647.095947266,336058300.3746567,9289533.992782593,335666390.71881485,4873801.400772095,190407944.37313926,5065719.374355316,193691936.799739,4681883.47426796,187123954.41472805,5421676.412409782,214483090.26926422,6931782.808746338,268668695.0567112,8035833.212715149,309636851.9431801,7386935.429595947,294393988.73838615,5186227.318372726,194647834.49295196
24,0.7311543822288513,0.7179762125015259,0.7442336082458496,0.7477506995201111,0.30186599493026733,0.30134329199790955,0.3023887276649475,0.3952464163303375,0.5569005012512207,0.6735196709632874,0.64117431640625,0.2900462746620178,2000,Maryland,2363829.8000000003,2893.9095721991166,28482.5380187117,31376.44759091082,2436.723943164116,0,124851,880716,228649419,1623730188,149521846.3224144,996731716.9483528,143753743.74671555,978314235.9485226,155002024.89871788,1013410211.8605843,157091874.80435562,1021927277.9205265,77344749.11412573,690834061.848238,84313805.05429983,704466052.9979765,70375693.91611052,677202077.5679615,88238545.7705369,730359960.2614676,113918009.94103289,877224659.8716974,131699545.93996239,971684838.1965485,126117900.28712082,925641792.6395049,85857686.19765377,701535027.8508818
25,0.7440422177314758,0.731065034866333,0.7581200003623962,0.7588880062103271,0.2785842716693878,0.2784598767757416,0.27870866656303406,0.38102614879608154,0.5507088899612427,0.6729792356491089,0.6471781134605408,0.2745411992073059,2000,Massachusetts,2785977.7,1024.5248773408002,61174.14928351517,62198.674160855975,2985.070315020143,0,213468,902694,390235227,1615550297,255948213.39066315,1005815260.6501198,252838342.7519436,990372301.101141,259260713.16043472,1021239490.6680937,259582255.93933105,1025142341.8152046,128813910.39057636,663172233.7836635,133683367.69777822,676130170.5736082,123944455.1384716,650214304.5833185,148091836.42667866,720920985.4505272,193545091.36141968,870412987.5581188,227000717.8979416,967521175.6069317,217219890.24651337,928526657.4718513,136610555.0478258,681938936.1496134
26,0.7687259316444397,0.7611338496208191,0.7784503102302551,0.7755505442619324,0.2349054515361786,0.2291029691696167,0.24070794880390167,0.347188264131546,0.5376996397972107,0.6745900511741638,0.6452428698539734,0.22129982709884644,2000,Michigan,4360912.1,41013.27843386259,24279.491167342854,65292.76960120545,2106.38492587454,0,113751,1848316,206544382,3289484585,138601661.304821,2140395417.2076445,138157631.60058594,2124536409.2969832,139620352.80194473,2159892146.0888405,138438367.19084167,2155671976.982215,64234519.716676235,1190363806.5292308,64842695.028185844,1199650758.8826985,63626344.651397705,1181076870.3749278,77179768.03491592,1341367563.9453082,102607361.83327484,1724496603.576075,120296917.09790039,1976856813.3724904,114707941.40208817,1888617433.4578977,65676325.52381408,1200839994.9479167
27,0.7590368390083313,0.7468438744544983,0.7744858860969543,0.770207941532135,0.24523621797561646,0.23969702422618866,0.25077545642852783,0.3556428849697113,0.5356199741363525,0.6712392568588257,0.6368011236190796,0.23226052522659302,2000,Minnesota,2276553.5,6132.643615393451,4167.2796002738005,10299.923215667251,1879.9535305824597,0,67205,841108,111151475,1516636725,75382741.66625977,964227553.6038418,75420445.1026535,951144028.0838995,75758987.58968353,980572630.4054546,74818172.85931396,976505002.643878,32315299.749607086,575855817.3084617,32245814.54773712,579970051.0788502,32384785.312797546,571741592.4430721,39521526.9773674,641424563.8144118,54144903.45656586,794752478.3508937,65354053.678367615,904234582.4060626,61547777.229385376,854549178.4239035,33234540.27089405,579520998.4280157
28,0.7731145620346069,0.7666921019554138,0.7805752158164978,0.7798449397087097,0.24353529512882233,0.2363038957118988,0.25076672434806824,0.36372360587120056,0.5509522557258606,0.6883660554885864,0.6605837345123291,0.22626033425331116,2000,Mississippi,1082488.04,0,943.7182316605471,943.7182316605471,1081.7001775488397,0,10781,595380,19840729,1063681887,13639943.219177246,710507055.2890415,13431167.192687988,704667211.4505463,13969751.183685303,716577843.2160006,13749623.08215332,717518161.3729582,5800793.246362686,374697824.1483947,5991057.999632835,376636939.882043,5610528.517087936,372758712.38548684,7092457.323238373,434931949.6648884,9652919.438009262,567462202.161871,11585138.863227844,658189379.3889523,10936254.388240814,632802626.3258743,6018512.305145264,376161151.5418509
29,0.7622517347335815,0.7502802014350891,0.7767632603645325,0.7740411162376404,0.25206637382507324,0.2489842027425766,0.2551485300064087,0.3592403829097748,0.543032705783844,0.6786178946495056,0.6470757126808167,0.24128901958465576,2000,Missouri,2440644.39,15832.756700505923,9367.88070182046,25200.637402326385,1283.4489400211628,0,37864,1177136,68084492,2135205606,46240472.252197266,1369644042.0384884,45975314.62251282,1349839781.7778788,46746841.81200409,1392678154.7379913,46270403.10677338,1390362024.573616,21277631.48200798,814098428.2392526,22156125.73183441,827290628.1994107,20399137.420440674,800906238.6632868,25647100.392040253,897861659.754498,34397046.91339111,1128026679.2803001,40184614.43780899,1285948508.0883446,38013083.672130585,1223637809.387794,22726171.283844948,828798903.3781962
30,0.7641410231590271,0.7421284914016724,0.79009610414505,0.7867283821105957,0.2506059408187866,0.2589133679866791,0.24229849874973297,0.36113280057907104,0.5363505482673645,0.6723794937133789,0.6404180526733398,0.25020894408226013,2000,Montana,370430.727,1643.3688636655122,1967.619492478571,3610.988356144083,1622.581778648471,0,2594,168598,4453794,289407522,2866500.0929489136,185940822.88989544,2733412.565475464,180572227.0072775,3026426.163963318,192138025.5940628,2999311.3034210205,191615804.42007732,1570190.9078407288,110631823.91374063,1690771.7028808594,115486547.96835756,1449610.0980033875,105777100.67226726,1840780.5143699646,123509775.2230022,2214996.9123916626,151669168.36234617,2500923.276512146,172947555.7419033,2436373.633277893,164185280.13792992,1711575.168302536,115003856.84803748
